3045;Meikirch;7.3544170424;46.9975418434;
3065;Bolligen;7.5293098271;46.9771781425;
3066;Stettlen;7.5299815781;46.9475125432;
3068;Utzigen;7.6123305856;46.9621730748;
3073;Gümligen;7.5128914852;46.9468249976;
3074;Muri b. Bern;7.5039710822;46.9157203013;
3084;Wabern;7.4508623753;46.9115992041;
3088;Oberbütschel;7.4374560274;46.8341918753;
3089;Hinterfultigen;7.4025888802;46.8231163386;
3097;Liebefeld;7.4211807934;46.9341751261;
3098;Köniz;7.4218056577;46.9267783214;
3110;Münsingen;7.5791841172;46.8626576722;
3628;Uttigen;7.5677906127;46.8079223289;
3128;Kirchenthurnen;7.4945327089;46.8182605996;
3132;Riggisberg;7.4343724339;46.8066738797;
3664;Burgistein;7.4924498648;46.7792592272;
3662;Seftigen;7.5265705797;46.7864211008;
3145;Niederscherli;7.3827648889;46.8728469139;
3148;Lanzenhäusern;7.3761663535;46.8338970592;
3152;Mamishaus;7.3873809402;46.7935409717;
3155;Helgisried-Rohrbach;7.4260995948;46.7991156837;
3172;Niederwangen b. Bern;7.3868076348;46.9098883708;
3175;Flamatt;7.3494143022;46.8890208783;
3176;Neuenegg;7.3312266687;46.9192336434;
3177;Laupen BE;7.2303233584;46.9039399997;
3183;Albligen;7.337040571;46.8365957783;
3184;Wünnewil;7.2818786787;46.8550940164;
3203;Mühleberg;7.2962134707;46.9518698303;
3208;Gurbrü;7.2244463966;46.9628627329;
3214;Ulmiz;7.1921325107;46.9229083833;
3225;Müntschemier;7.1601556964;46.9874012022;
3232;Ins;7.1380792489;46.9835204768;
3235;Erlach;7.0963048755;47.0244000911;
3250;Lyss;7.2902180769;47.0613897241;
3262;Suberg;7.3399385537;47.0464684263;
3266;Wiler b. Seedorf;7.3260060601;47.036421262;
3270;Aarberg;7.2796596841;47.0271913216;
3271;Radelfingen b. Aarberg;7.2580064632;47.0099082892;
3282;Bargen BE;7.2542053369;47.0193979102;
3284;Fräschels;7.222841134;46.9938485561;
3293;Dotzigen;7.3522266619;47.1349006887;
3297;Leuzigen;7.4795984916;47.1552663497;
3302;Moosseedorf;7.476433427;46.9980606168;
3308;Grafenried;7.526324742;47.0794326319;
3312;Fraubrunnen;7.5672235718;47.072905904;
3315;Kräiligen;7.5485417394;47.1607283677;
3322;Urtenen-Schönbühl;7.5256833717;47.0039641431;
3323;Bäriswil BE;7.5428049851;47.0100579009;
3324;Hindelbank;7.5401320225;47.0228439488;
3325;Hettiswil b. Hindelbank;7.5773588707;47.0311314453;
3309;Kernenried;7.5527277285;47.0570289968;
3360;Herzogenbuchsee;7.7170735116;47.1823961541;
3362;Niederönz;7.67350143;47.1723449555;
3363;Oberönz;7.6795404991;47.1631487223;
3365;Grasswil;7.6761134586;47.1282691262;
3367;Thörigen;7.7271614803;47.1556556556;
3400;Burgdorf;7.6495716594;47.0645968492;
3413;Kaltacker;7.7078511848;47.0668976915;
3416;Affoltern im Emmental;7.7213921996;47.0866950423;
3417;Rüegsau;7.7044250547;47.0269886444;
3421;Lyssach;7.6015462112;47.0544306701;
3428;Wiler b. Utzenstorf;7.5730198533;47.1504885038;
3432;Lützelflüh-Goldbach;7.6954336991;46.9940539296;
3434;Obergoldbach;7.6653518101;46.9482835665;
3437;Rüderswil;7.7329150553;46.977422376;
3453;Heimisbach;7.8181595175;46.9996027894;
3454;Sumiswald;7.7913508424;47.0272701058;
3457;Wasen im Emmental;7.9018245671;47.0062524629;
3464;Schmidigen-Mühleweg;7.7290857488;47.080896769;
3465;Dürrenroth;7.7949427784;47.0610144719;
3475;Hermiswil;7.690157013;47.1525562094;
3503;Gysenstein;7.5928494715;46.878664152;
3504;Niederhünigen;7.672104112;46.8608047831;
3513;Bigenthal;7.6554024208;46.9607512995;
3672;Oberdiessbach;7.6667972083;46.8394617012;
3673;Linden;7.6911320787;46.8690604471;
3671;Brenzikofen;7.6226222809;46.8066888448;
3536;Aeschau;7.8144717314;46.8917577254;
3538;Röthenbach im Emmental;7.7768046155;46.8672701276;
3543;Emmenmatt;7.7477932505;46.9571067035;
3556;Trub;7.9018245671;47.0062524629;
3557;Fankhaus (Trub);7.9316560644;46.9505133889;
3600;Thun;7.6348056288;46.7436068114;
3604;Thun;7.6317362581;46.7328500425;
3635;Uebeschi;7.5290425744;46.7346258835;
3631;Höfen b. Thun;7.5453177846;46.7209620168;
3616;Schwarzenegg;7.7770743177;46.8011368426;
3624;Goldiwil (Thun);7.6902636835;46.7614074581;
3625;Heiligenschwendi;7.7105317196;46.7470646085;
3646;Einigen;7.6339713797;46.7027086523;
3652;Hilterfingen;7.6594672936;46.7327999592;
3657;Schwanden (Sigriswil);7.8078366862;46.749705024;
3700;Spiez;7.6374853102;46.7043392888;
3703;Aeschiried;7.8167198921;46.5929308391;
3706;Leissigen;7.7935681235;46.6221948713;
3707;Därligen;7.8347451247;46.6674683203;
3715;Adelboden;7.5562972218;46.4136636147;
3716;Kandergrund;7.7028646232;46.5484970526;
3722;Scharnachtal;7.6945740753;46.595535421;
3752;Wimmis;7.644880726;46.6426306287;
3753;Oey;7.6190716366;46.6285349218;
3754;Diemtigen;7.535514512;46.6388221972;
3756;Zwischenflüh;7.4350262782;46.5980827469;
3770;Zweisimmen;7.3452644658;46.5116899125;
3771;Blankenburg;7.455812795;46.5637101967;
3772;St. Stephan;7.3900724963;46.5325761872;
3773;Matten (St. Stephan);7.4132391155;46.4825328513;
3775;Lenk im Simmental;7.4621427224;46.3764198863;
3780;Gstaad;7.3041353595;46.4503939016;
3781;Turbach;7.3594532712;46.4360744861;
3803;Beatenberg;7.8041558345;46.6872850758;
3804;Habkern;7.9233147021;46.737749323;
3806;Bönigen b. Interlaken;7.9387258464;46.6987702685;
3812;Wilderswil;7.895663348;46.6123803265;
3815;Zweilütschinen;7.9026750633;46.6337085124;
3822;Lauterbrunnen;7.9099040385;46.615505094;
3822;Isenfluh;7.8802545479;46.6018160762;
3824;Stechelberg;7.9127488831;46.5738150041;
3852;Ringgenberg BE;7.9140267821;46.7262772312;
3856;Brienzwiler;8.1118175471;46.746073749;
3900;Gamsen;7.9608344165;46.3090610562;
3903;Mund;7.9102445699;46.3031507526;
3912;Termen;8.0221406219;46.3383720725;
3901;Rothwald;8.1007035692;46.2492705177;
3907;Simplon Hospiz;8.0396703428;46.2560070818;
